zip,city,state,county,timezone
02128,East Boston,Massachusetts,Suffolk,America/New_York
02129,Charlestown,Massachusetts,Suffolk,America/New_York
02130,Jamaica Plain,Massachusetts,Suffolk,America/New_York
02131,Roslindale,Massachusetts,Suffolk,America/New_York
02132,West Roxbury,Massachusetts,Suffolk,America/New_York
02133,Boston,Massachusetts,Suffolk,America/New_York
02134,Allston,Massachusetts,Suffolk,America/New_York
02135,Brighton,Massachusetts,Suffolk,America/New_York
02136,Hyde Park,Massachusetts,Suffolk,America/New_York
02138,Cambridge,Massachusetts,Middlesex,America/New_York
02139,Cambridge,Massachusetts,Middlesex,America/New_York
02140,Cambridge,Massachusetts,Middlesex,America/New_York
02141,Cambridge,Massachusetts,Middlesex,America/New_York
02142,Cambridge,Massachusetts,Middlesex,America/New_York
02143,Somerville,Massachusetts,Middlesex,America/New_York
02144,Somerville,Massachusetts,Middlesex,America/New_York
02145,Somerville,Massachusetts,Middlesex,America/New_York
02148,Malden,Massachusetts,Middlesex,America/New_York
02149,Everett,Massachusetts,Middlesex,America/New_York
02150,Chelsea,Massachusetts,Suffolk,America/New_York
02151,Revere,Massachusetts,Suffolk,America/New_York
02152,Winthrop,Massachusetts,Suffolk,America/New_York
02155,Medford,Massachusetts,Middlesex,America/New_York
02163,Boston,Massachusetts,Suffolk,America/New_York
02169,Quincy,Massachusetts,Norfolk,America/New_York
02170,Quincy,Massachusetts,Norfolk,America/New_York
02171,Quincy,Massachusetts,Norfolk,America/New_York
02176,Melrose,Massachusetts,Middlesex,America/New_York
02180,Stoneham,Massachusetts,Middlesex,America/New_York
02184,Braintree,Massachusetts,Norfolk,America/New_York
02186,Milton,Massachusetts,Norfolk,America/New_York
02188,Weymouth,Massachusetts,Norfolk,America/New_York
02189,East Weymouth,Massachusetts,Norfolk,America/New_York
02190,South Weymouth,Massachusetts,Norfolk,America/New_York
02191,North Weymouth,Massachusetts,Norfolk,America/New_York
02199,Boston,Massachusetts,Suffolk,America/New_York
02203,Boston,Massachusetts,Suffolk,America/New_York
02205,Boston,Massachusetts,Suffolk,America/New_York
02210,Boston,Massachusetts,Suffolk,America/New_York
02215,Boston,Massachusetts,Suffolk,America/New_York
02301,Brockton,Massachusetts,Plymouth,America/New_York
02302,Brockton,Massachusetts,Plymouth,America/New_York
02322,Avon,Massachusetts,Norfolk,America/New_York
02324,Bridgewater,Massachusetts,Plymouth,America/New_York
02325,Bridgewater,Massachusetts,Plymouth,America/New_York
02330,Carver,Massachusetts,Plymouth,America/New_York
02332,Duxbury,Massachusetts,Plymouth,America/New_York
02333,East Bridgewater,Massachusetts,Plymouth,America/New_York
02338,Halifax,Massachusetts,Plymouth,America/New_York
02339,Hanover,Massachusetts,Plymouth,America/New_York
02341,Hanson,Massachusetts,Plymouth,America/New_York
02343,Holbrook,Massachusetts,Norfolk,America/New_York
02346,Middleboro,Massachusetts,Plymouth,America/New_York
02347,Lakeville,Massachusetts,Plymouth,America/New_York
02350,Monponsett,Massachusetts,Plymouth,America/New_York
02351,Abington,Massachusetts,Plymouth,America/New_York
02356,North Easton,Massachusetts,Bristol,America/New_York
02357,North Easton,Massachusetts,Bristol,America/New_York
02359,Pembroke,Massachusetts,Plymouth,America/New_York
02360,Plymouth,Massachusetts,Plymouth,America/New_York
02364,Kingston,Massachusetts,Plymouth,America/New_York
02366,South Carver,Massachusetts,Plymouth,America/New_York
02367,Plympton,Massachusetts,Plymouth,America/New_York
02368,Randolph,Massachusetts,Norfolk,America/New_York
02370,Rockland,Massachusetts,Plymouth,America/New_York
02375,South Easton,Massachusetts,Bristol,America/New_York
02379,West Bridgewater,Massachusetts,Plymouth,America/New_York
02382,Whitman,Massachusetts,Plymouth,America/New_York
02420,Lexington,Massachusetts,Middlesex,America/New_York
02421,Lexington,Massachusetts,Middlesex,America/New_York
02445,Brookline,Massachusetts,Norfolk,America/New_York
02446,Brookline,Massachusetts,Norfolk,America/New_York
02451,Waltham,Massachusetts,Middlesex,America/New_York
02452,Waltham,Massachusetts,Middlesex,America/New_York
02453,Waltham,Massachusetts,Middlesex,America/New_York
02457,Babson Park,Massachusetts,Norfolk,America/New_York
02458,Newton,Massachusetts,Middlesex,America/New_York
02459,Newton Center,Massachusetts,Middlesex,America/New_York
02460,Newtonville,Massachusetts,Middlesex,America/New_York
02461,Newton Highlands,Massachusetts,Middlesex,America/New_York
02462,Newton Lower Falls,Massachusetts,Middlesex,America/New_York
02464,Newton Upper Falls,Massachusetts,Middlesex,America/New_York
02465,West Newton,Massachusetts,Middlesex,America/New_York
02466,Auburndale,Massachusetts,Middlesex,America/New_York
02467,Chestnut Hill,Massachusetts,Norfolk,America/New_York
02468,Waban,Massachusetts,Middlesex,America/New_York
02472,Watertown,Massachusetts,Middlesex,America/New_York
02474,Arlington,Massachusetts,Middlesex,America/New_York
02476,Arlington,Massachusetts,Middlesex,America/New_York
02478,Belmont,Massachusetts,Middlesex,America/New_York
02481,Wellesley Hills,Massachusetts,Norfolk,America/New_York
02482,Wellesley,Massachusetts,Norfolk,America/New_York
02492,Needham,Massachusetts,Norfolk,America/New_York
02493,Weston,Massachusetts,Middlesex,America/New_York
02494,Needham Heights,Massachusetts,Norfolk,America/New_York
02532,Buzzards Bay,Massachusetts,Barnstable,America/New_York
02534,Cataumet,Massachusetts,Barnstable,America/New_York
02535,Chilmark,Massachusetts,Dukes,America/New_York
02536,East Falmouth,Massachusetts,Barnstable,America/New_York
02537,East Sandwich,Massachusetts,Barnstable,America/New_York
02538,East Wareham,Massachusetts,Plymouth,America/New_York
02539,Edgartown,Massachusetts,Dukes,America/New_York
02540,Falmouth,Massachusetts,Barnstable,America/New_York
02542,Buzzards Bay,Massachusetts,Barnstable,America/New_York
02543,Woods Hole,Massachusetts,Dukes,America/New_York
02553,Monument Beach,Massachusetts,Barnstable,America/New_York
02554,Nantucket,Massachusetts,Nantucket,America/New_York
02556,North Falmouth,Massachusetts,Barnstable,America/New_York
02557,Oak Bluffs,Massachusetts,Dukes,America/New_York
02558,Onset,Massachusetts,Plymouth,America/New_York
02559,Pocasset,Massachusetts,Barnstable,America/New_York
02561,Sagamore,Massachusetts,Barnstable,America/New_York
02562,Sagamore Beach,Massachusetts,Barnstable,America/New_York
02563,Sandwich,Massachusetts,Barnstable,America/New_York
02564,Siasconset,Massachusetts,Nantucket,America/New_York
02568,Vineyard Haven,Massachusetts,Dukes,America/New_York
02571,Wareham,Massachusetts,Plymouth,America/New_York
02575,West Tisbury,Massachusetts,Dukes,America/New_York
02576,West Wareham,Massachusetts,Plymouth,America/New_York
02584,Nantucket,Massachusetts,Nantucket,America/New_York
02601,Hyannis,Massachusetts,Barnstable,America/New_York
02630,Barnstable,Massachusetts,Barnstable,America/New_York
02631,Brewster,Massachusetts,Barnstable,America/New_York
02632,Centerville,Massachusetts,Barnstable,America/New_York
02633,Chatham,Massachusetts,Barnstable,America/New_York
02635,Cotuit,Massachusetts,Barnstable,America/New_York
02637,Cummaquid,Massachusetts,Barnstable,America/New_York
02638,Dennis,Massachusetts,Barnstable,America/New_York
02639,Dennis Port,Massachusetts,Barnstable,America/New_York
02641,East Dennis,Massachusetts,Barnstable,America/New_York
02642,Eastham,Massachusetts,Barnstable,America/New_York
02643,East Orleans,Massachusetts,Barnstable,America/New_York
02644,Forestdale,Massachusetts,Barnstable,America/New_York
02645,Harwich,Massachusetts,Barnstable,America/New_York
02646,Harwich Port,Massachusetts,Barnstable,America/New_York
02647,Hyannis Port,Massachusetts,Barnstable,America/New_York
02648,Marstons Mills,Massachusetts,Barnstable,America/New_York
02649,Mashpee,Massachusetts,Barnstable,America/New_York
02650,North Chatham,Massachusetts,Barnstable,America/New_York
02652,North Truro,Massachusetts,Barnstable,America/New_York
02653,Orleans,Massachusetts,Barnstable,America/New_York
02655,Osterville,Massachusetts,Barnstable,America/New_York
02657,Provincetown,Massachusetts,Barnstable,America/New_York
02659,South Chatham,Massachusetts,Barnstable,America/New_York
02660,South Dennis,Massachusetts,Barnstable,America/New_York
02663,South Wellfleet,Massachusetts,Barnstable,America/New_York
02664,South Yarmouth,Massachusetts,Barnstable,America/New_York
02666,Truro,Massachusetts,Barnstable,America/New_York
02667,Wellfleet,Massachusetts,Barnstable,America/New_York
02668,West Barnstable,Massachusetts,Barnstable,America/New_York
02670,West Dennis,Massachusetts,Barnstable,America/New_York
02671,West Harwich,Massachusetts,Barnstable,America/New_York
02672,West Hyannisport,Massachusetts,Barnstable,America/New_York
02673,West Yarmouth,Massachusetts,Barnstable,America/New_York
02675,Yarmouth Port,Massachusetts,Barnstable,America/New_York
02702,Assonet,Massachusetts,Bristol,America/New_York
02703,Attleboro,Massachusetts,Bristol,America/New_York
02713,Cuttyhunk,Massachusetts,Dukes,America/New_York
02715,Dighton,Massachusetts,Bristol,America/New_York
02717,East Freetown,Massachusetts,Bristol,America/New_York
02718,East Taunton,Massachusetts,Bristol,America/New_York
02719,Fairhaven,Massachusetts,Bristol,America/New_York
02720,Fall River,Massachusetts,Bristol,America/New_York
02721,Fall River,Massachusetts,Bristol,America/New_York
02723,Fall River,Massachusetts,Bristol,America/New_York
02724,Fall River,Massachusetts,Bristol,America/New_York
02725,Somerset,Massachusetts,Bristol,America/New_York
02726,Somerset,Massachusetts,Bristol,America/New_York
02738,Marion,Massachusetts,Plymouth,America/New_York
02739,Mattapoisett,Massachusetts,Plymouth,America/New_York
02740,New Bedford,Massachusetts,Bristol,America/New_York
02743,Acushnet,Massachusetts,Bristol,America/New_York
02744,New Bedford,Massachusetts,Bristol,America/New_York
02745,New Bedford,Massachusetts,Bristol,America/New_York
02746,New Bedford,Massachusetts,Bristol,America/New_York
02747,North Dartmouth,Massachusetts,Bristol,America/New_York
02748,South Dartmouth,Massachusetts,Bristol,America/New_York
02760,North Attleboro,Massachusetts,Bristol,America/New_York
02762,Plainville,Massachusetts,Norfolk,America/New_York
02763,Attleboro Falls,Massachusetts,Bristol,America/New_York
02764,North Dighton,Massachusetts,Bristol,America/New_York
02766,Norton,Massachusetts,Bristol,America/New_York
02767,Raynham,Massachusetts,Bristol,America/New_York
02769,Rehoboth,Massachusetts,Bristol,America/New_York
02770,Rochester,Massachusetts,Plymouth,America/New_York
02771,Seekonk,Massachusetts,Bristol,America/New_York
02777,Swansea,Massachusetts,Bristol,America/New_York
02779,Berkley,Massachusetts,Bristol,America/New_York
02780,Taunton,Massachusetts,Bristol,America/New_York
02790,Westport,Massachusetts,Bristol,America/New_York
02791,Westport Point,Massachusetts,Bristol,America/New_York
02802,Albion,Rhode Island,Providence,America/New_York
02804,Ashaway,Rhode Island,Washington,America/New_York
02806,Barrington,Rhode Island,Bristol,America/New_York
02807,Block Island,Rhode Island,Washington,America/New_York
02808,Bradford,Rhode Island,Washington,America/New_York
02809,Bristol,Rhode Island,Bristol,America/New_York
02812,Carolina,Rhode Island,Washington,America/New_York
02813,Charlestown,Rhode Island,Washington,America/New_York
02814,Chepachet,Rhode Island,Providence,America/New_York
02815,Clayville,Rhode Island,Providence,America/New_York
02816,Coventry,Rhode Island,Kent,America/New_York
02817,West Greenwich,Rhode Island,Kent,America/New_York
02818,East Greenwich,Rhode Island,Kent,America/New_York
02822,Exeter,Rhode Island,Washington,America/New_York
02823,Fiskeville,Rhode Island,Providence,America/New_York
02824,Forestdale,Rhode Island,Providence,America/New_York
02825,Foster,Rhode Island,Providence,America/New_York
02826,Glendale,Rhode Island,Providence,America/New_York
02827,Greene,Rhode Island,Kent,America/New_York
02828,Greenville,Rhode Island,Providence,America/New_York
02829,Harmony,Rhode Island,Providence,America/New_York
02830,Harrisville,Rhode Island,Providence,America/New_York
02831,Hope,Rhode Island,Providence,America/New_York
02832,Hope Valley,Rhode Island,Washington,America/New_York
02833,Hopkinton,Rhode Island,Washington,America/New_York
02835,Jamestown,Rhode Island,Newport,America/New_York
02836,Kenyon,Rhode Island,Washington,America/New_York
02837,Little Compton,Rhode Island,Newport,America/New_York
02838,Manville,Rhode Island,Providence,America/New_York
02839,Mapleville,Rhode Island,Providence,America/New_York
02840,Newport,Rhode Island,Newport,America/New_York
02841,Newport,Rhode Island,Newport,America/New_York
02842,Middletown,Rhode Island,Newport,America/New_York
02852,North Kingstown,Rhode Island,Washington,America/New_York
02857,North Scituate,Rhode Island,Providence,America/New_York
02858,Oakland,Rhode Island,Providence,America/New_York
02859,Pascoag,Rhode Island,Providence,America/New_York
02860,Pawtucket,Rhode Island,Providence,America/New_York
02861,Pawtucket,Rhode Island,Providence,America/New_York
02863,Central Falls,Rhode Island,Providence,America/New_York
02864,Cumberland,Rhode Island,Providence,America/New_York
02865,Lincoln,Rhode Island,Providence,America/New_York
02871,Portsmouth,Rhode Island,Newport,America/New_York
02872,Prudence Island,Rhode Island,Newport,America/New_York
02873,Rockville,Rhode Island,Washington,America/New_York
02874,Saunderstown,Rhode Island,Washington,America/New_York
02875,Shannock,Rhode Island,Washington,America/New_York
02876,Slatersville,Rhode Island,Providence,America/New_York
02878,Tiverton,Rhode Island,Newport,America/New_York
02879,Wakefield,Rhode Island,Washington,America/New_York
02881,Kingston,Rhode Island,Washington,America/New_York
02882,Narragansett,Rhode Island,Washington,America/New_York
02885,Warren,Rhode Island,Bristol,America/New_York
02886,Warwick,Rhode Island,Kent,America/New_York
02888,Warwick,Rhode Island,Kent,America/New_York
02889,Warwick,Rhode Island,Kent,America/New_York
02891,Westerly,Rhode Island,Washington,America/New_York
02892,West Kingston,Rhode Island,Washington,America/New_York
02893,West Warwick,Rhode Island,Kent,America/New_York
02894,Wood River Junction,Rhode Island,Washington,America/New_York
02895,Woonsocket,Rhode Island,Providence,America/New_York
02896,North Smithfield,Rhode Island,Providence,America/New_York
02898,Wyoming,Rhode Island,Washington,America/New_York
02903,Providence,Rhode Island,Providence,America/New_York
02904,Providence,Rhode Island,Providence,America/New_York
02905,Providence,Rhode Island,Providence,America/New_York
02906,Providence,Rhode Island,Providence,America/New_York
02907,Providence,Rhode Island,Providence,America/New_York
02908,Providence,Rhode Island,Providence,America/New_York
02909,Providence,Rhode Island,Providence,America/New_York
02910,Cranston,Rhode Island,Providence,America/New_York
02911,North Providence,Rhode Island,Providence,America/New_York
02912,Providence,Rhode Island,Providence,America/New_York
02914,East Providence,Rhode Island,Providence,America/New_York
02915,Riverside,Rhode Island,Providence,America/New_York
02916,Rumford,Rhode Island,Providence,America/New_York
02917,Smithfield,Rhode Island,Providence,America/New_York
02918,Providence,Rhode Island,Providence,America/New_York
02919,Johnston,Rhode Island,Providence,America/New_York
02920,Cranston,Rhode Island,Providence,America/New_York
02921,Cranston,Rhode Island,Providence,America/New_York
03031,Amherst,New Hampshire,Hillsborough,America/New_York
03032,Auburn,New Hampshire,Rockingham,America/New_York
03033,Brookline,New Hampshire,Hillsborough,America/New_York
03034,Candia,New Hampshire,Rockingham,America/New_York
03036,Chester,New Hampshire,Rockingham,America/New_York
03037,Deerfield,New Hampshire,Rockingham,America/New_York
03038,Derry,New Hampshire,Rockingham,America/New_York
03042,Epping,New Hampshire,Rockingham,America/New_York
03043,Francestown,New Hampshire,Hillsborough,America/New_York
03044,Fremont,New Hampshire,Rockingham,America/New_York
03045,Goffstown,New Hampshire,Hillsborough,America/New_York
03046,Dunbarton,New Hampshire,Merrimack,America/New_York
03047,Greenfield,New Hampshire,Hillsborough,America/New_York
03048,Greenville,New Hampshire,Hillsborough,America/New_York
03049,Hollis,New Hampshire,Hillsborough,America/New_York
03051,Hudson,New Hampshire,Hillsborough,America/New_York
03052,Litchfield,New Hampshire,Hillsborough,America/New_York
03053,Londonderry,New Hampshire,Rockingham,America/New_York
03054,Merrimack,New Hampshire,Hillsborough,America/New_York
03055,Milford,New Hampshire,Hillsborough,America/New_York
03057,Mont Vernon,New Hampshire,Hillsborough,America/New_York
03060,Nashua,New Hampshire,Hillsborough,America/New_York
03062,Nashua,New Hampshire,Hillsborough,America/New_York
03063,Nashua,New Hampshire,Hillsborough,America/New_York
03064,Nashua,New Hampshire,Hillsborough,America/New_York
03070,New Boston,New Hampshire,Hillsborough,America/New_York
03071,New Ipswich,New Hampshire,Hillsborough,America/New_York
03076,Pelham,New Hampshire,Hillsborough,America/New_York
03077,Raymond,New Hampshire,Rockingham,America/New_York
03079,Salem,New Hampshire,Rockingham,America/New_York
03082,Lyndeborough,New Hampshire,Hillsborough,America/New_York
03084,Temple,New Hampshire,Hillsborough,America/New_York
03086,Wilton,New Hampshire,Hillsborough,America/New_York
03087,Windham,New Hampshire,Rockingham,America/New_York
03101,Manchester,New Hampshire,Hillsborough,America/New_York
03102,Manchester,New Hampshire,Hillsborough,America/New_York
03103,Manchester,New Hampshire,Hillsborough,America/New_York
03104,Manchester,New Hampshire,Hillsborough,America/New_York
03106,Hooksett,New Hampshire,Merrimack,America/New_York
03109,Manchester,New Hampshire,Hillsborough,America/New_York
03110,Bedford,New Hampshire,Hillsborough,America/New_York
03215,Waterville Valley,New Hampshire,Grafton,America/New_York
